421525;Suministros dentales generales
421526;Suministros espec°ficos a la operaci¢n dental
421527;Equipo y suministros ortodoncia y prostod¢nticos
421528;Equipo y suministro periodontal
421615;Equipo de di†lisis peritoneal y de equilibrio y suministros
421616;Equipo de hemodi†lisis extracorp¢rea y suministros
421617;Equipo de hemofiltraci¢n y suministros
421618;Equipo y suministros de terapia renal sustitutiva continua (CRRT)
421619;Equipo y suministros para afÇresis terapÇutica
421715;Productos de servicio mÇdico de urgencia en la gesti¢n de desastre
421716;Productos de sacar, inmovilizar y trasladar de servicios mÇdicos de urgencia
421717;Mantas de servicios mÇdicos de urgencia
421718;Equipo de servicios mÇdicos de urgencia de gesti¢n del v°a de aire
421719;Cajas o bolsas de almacenaje para servicios mÇdicos de urgencia
421720;Kits para los servicios mÇdicos de urgencias y campo
421721;Productos de resucitaci¢n de servicios mÇdicos de emergencia
421722;Suministros de servicios mÇdicos de emergencia
421815;Evaluaci¢n diagn¢stica y productos de examen de uso general
421816;Unidades de presi¢n sangu°nea y productos relacionados
421817;Unidades de electrocardiograf°a (ECG) y productos relacionados
421818;Ox°metros de pulso
421819;Unidades de control de cuidado intenso y productos relacionados
421820;Especulo y scopios y accesorios para uso del reconocimiento diagn¢stico mÇdico
421821;Estetoscopio y productos relacionados
421822;Term¢metros mÇdicos y accesorios
421823;Productos del examen neurol¢gico
421824;Productos para probar el o°r
421825;Metros de funci¢n nasal
421826;L†mparas o luces de examen mÇdico
421827;Dispositivos de medici¢n de talla de examen mÇdico
421828;B†sculas mÇdicas de peso
421829;Mesas de examen de especialidad y productos relacionados
421830;Productos de examen diagn¢stico oft†lmico
421831;Medidores de la capacidad gustativa
421832;Equipo y suministros de alergolog°a
421833;Accesorios de unidades de examen de otorrinolaringolog°a y productos relacionados
421915;Manejo de materiales de facilidad mÇdica y equipo de distribuci¢n
421916;Sistemas de construcci¢n de facilidad mÇdica
421917;Productos de gas de hospital
421918;Camas de paciente y accesorios
421919;Armarios cl°nicos
421920;Mesas de examen o de procedimiento cl°nico
421921;Asientos y taburetes cl°nicos y productos relacionados
421922;Productos para transporte de paciente
421923;Elevadores de paciente
421924;Transporte de equipo mÇdico y traslado de productos
421925;Protectores para equipo mÇdico
421926;Dispositivos de dosificaci¢n y medici¢n de medicamentos y suministros
422015;Sistemas de tomograf°a informatizada (TAC o CT) mÇdica y productos relacionados
422016;Productos de resonancia magnÇtica (MRI) mÇdica
422017;Productos de hacer im†genes de ultrasonido mÇdico y de doppler y de eco
422018;Productos radiogr†ficos de diagn¢stico mÇdico
422019;Fuentes de iluminaci¢n y equipo de visi¢n de pel°cula radiogr†fica mÇdica
422020;C†maras mÇdicas gamma de diagn¢stico y productos relacionados
422021;Productos de Braquiterapia
422022;Productos de radiaci¢n gamma
422023;Productos de acelerador lineal de terapia de radiaci¢n de intensidad modulada (IMRT) mÇdica
422024;Equipo de tomograf°a por emisi¢n de positrones (PET) mÇdica y productos relacionados
422025;Equipo de tomograf°a informatizada por emisi¢n de fotones simples (SPECT) mÇdica y productos relacionados
422026;Productos de administraci¢n de radiois¢topos y radioimunoterapia
422027;Productos de radioterapia tele terapia
422029;Equipo radiogr†fico mÇdico de bajo consumo elÇctrico
422030;Aceleradores mÇdicos lineales y productos relacionados
422031;Instrumentos radio biol¢gicos
422032;Simuladores de radioterapia
422033;Sistemas mÇdicos estereot†ctica
422034;Productos para hacer im†genes vasculares y para cardiolog°a intervencionista y laboratorios de cateterizaci¢n cardiaca
422035;Marcapasos cardiacos o productos relacionados
422036;Productos de archivar y informaci¢n de toma de im†genes radiol¢gicos mÇdicos
422037;Suministros y equipo de procesado de toma de im†genes mÇdicos
422038;Auxilios de posicionamiento radiol¢gico mÇdico
422039;Productos para controlar o detectar radiaci¢n mÇdica
422040;Productos de protecci¢n y resguardo radiol¢gico mÇdico
422041;Equipo caliente de laboratorio y productos relacionados para medicina nuclear
422115;Ayuda de ambulaci¢n y traslado y posicionar para personas f°sicamente discapacitadas
422116;Ba§o y ayudas de ba§o para personas f°sicamente discapacitadas
422117;Ayudas de comunicaci¢n para personas f°sicamente discapacitadas
422118;Ayuda para vestirse y asearse para personas f°sicamente discapacitadas
422119;Ayuda de preparaci¢n de comida y bebida y alimentos para personas f°sicamente discapacitadas
422120;Cuidado de la casa y ayuda para el cuidado de la casa para personas f°sicamente discapacitadas
422121;Aparatos de tiempo libre y recreo para personas f°sicamente discapacitadas
422122;Auxilio de manejo de medicamentos para personas f°sicamente discapacitadas
422123;Ayuda para llegar o agarrar para personas f°sicamente discapacitadas
422215;Accesorios y catÇteres y c†nulas intravenosas y arteriales
422216;Tuber°a y juegos de administraci¢n arterial o intravenoso y productos relacionados
422217;Bolsas de infusi¢n y recipientes y productos relacionados intravenosos y arteriales
422218;Aparatos para posicionar aguja y catÇter intravenoso o arterial
422219;Productos de regulaci¢n y medida del flujo intravenoso o arterial
422220;Bombas de infusi¢n intravenosa, as° como sus analizadores, sensores y accesorios
422221;Sistemas de transporte y suspensi¢n de equipo arterial y intravenoso
422222;Sistemas de inyectar y retirar intravenosos sin aguja
422223;Productos de transfusi¢n y administraci¢n de sangre
422315;Suministros y equipo de alimentaci¢n enteral
422316;Accesorios o dispositivos de acceso de jejunostom°a y gastronom°a
422317;Tubos naso-entÇricos
422318;F¢rmulas y productos para apoyo nutritivo
422319;Equipo y suministros de lactancia materna
422320;Trituradores de pastillas, cortapastillas y productos relacionados
422415;Suministros de vaciado de escayola y tablillas
422416;Equipo y piezas y accesorios de vaciado de escayola
422417;Productos blandos ortopÇdicos para la extremidad inferior
422418;Productos blando ortopÇdicos para el torso y extremidad superior
422419;Suministros de tablillas din†micas y batangas
422420;Dispositivos, accesorios y suministros protÇsicos
422421;Suministros y accesorios de tracci¢n ortopÇdica
422423;Equipo y suministros ortopÇdicos
422515;Productos de terapia y evaluaci¢n sensoria y perceptual y dexteridad y cognitiva
422516;Equipo y dispositivos de ejercicio de rehabilitaci¢n
422517;Productos para entrenamiento del modo de andar
422518;Equipo para hacer dura el trabajo para rehabilitaci¢n o terapia
422615;Suministros y instrumentos para disecci¢n de patolog°a
422616;Suministros y equipo de autopsia
422617;Muebles de autopsia
422618;Equipo y suministros de transporte y almacenaje del cad†ver
422619;Equipo y suministros forenses cl°nicos
422620;Equipo y suministros de embalsamar
422621;Equipo y suministros funerarios
422715;Productos para el control respiratorio
422716;Productos de comprobaci¢n y tratamiento de las funciones pulmonares
422717;Sistemas y dispositivos de terapia de entrega de ox°geno
422718;Productos de terapia aerosol y humedad respiratoria
422719;Productos para la gesti¢n de la v°a aÇrea
422720;Suministros de intubaci¢n
422721;Ventiladores de presi¢n mec†nica negativa
422722;Ventiladores y accesorios de presi¢n mec†nica positiva
422723;Suministros de resucitadores
422725;Aparatos de anestesia, y accesorios y suministros
422815;Equipo y accesorios de esterilizadores y de autoclave
422816;Soluciones de desinfectantes y esterilizaci¢n en fr°o
422817;Soluciones y equipo de limpieza pre- esterilizaci¢n
422818;Controles y indicadores de esterilizaci¢n
422819;Suministros de empaquetar y envoltura de esterilizaci¢n
422915;Instrumentos quir£rgicos y productos relacionados para biopsia de los huesos
422916;Instrumentos quir£rgicos de cortar y lazos y productos relacionados
422917;Taladros quir£rgicos de mano y escariadores y instrumentos de punci¢n y accesorios y productos relacionados
422918;Abrazaderas quir£rgicas y f¢rceps y ligadores quir£rgicos y instrumentos relacionados
422919;Posicionadores y portadores de tubos y instrumentos quir£rgicos
422920;Espejos quir£rgicos
422921;Insertadores y extractores quir£rgicos y productos relacionados
422922;Aproximadores y compresores y depresores quir£rgicos y productos relacionados
422923;Hierros de flexi¢n y herramientas de plegar y tenazas y tensionadores y torceduras quir£rgicos y productos relacionados
422924;Machos de roscar y impulsores quir£rgicos y productos relacionados
422925;Martillos y malletes y impactadores y prensas quir£rgicos y productos relacionados
422926;Dilatadores y sondas y ranuras quir£rgicas y productos relacionados
422927;Disectores y Elevadores y Piquetas quir£rgicos y productos relacionados
422928;Instrumentos quir£rgicos de marcar
422929;Instrumentos quir£rgicos de cerrar la sutura de tejido y productos relacionados
422930;Dispositivos quir£rgicos de medir y productos relacionados
422931;Retractores quir£rgicos y productos relacionados
422932;Instrumentos quir£rgicos de mioma
422933;Distractores y esparcidores y separadores quir£rgicos y productos relacionados
422934;Manipuladores y posicionadores quir£rgicos de implante y productos relacionados
422935;C†nulas y puntas y estiletes de irrigaci¢n y succi¢n quir£rgica y productos relacionados
422936;Bougies quir£rgicos y sondas y obturadores y productos relacionados
422937;Machacadoras y excavadoras y fragmentadoras quir£rgicas y productos relacionados
422938;Agarradores y buscadores y excavadores y desmoldadores quir£rgicos y productos relacionados
422939;Instrumentos quir£rgicos para empaque de heridas y productos relacionados
422940;Esp†tulas y cucharas y cucharones quir£rgicos y productos relacionados
422941;Dispositivos esquelÇticos quir£rgicos de tracci¢n y productos relacionados
422942;Juegos de instrumentos y sistemas y bandejas quir£rgicos
422943;Instrumentos de biopsia de invasiva m°nima del pecho y suministros y equipo
422944;Sistemas cardiacos y vasculares
422945;Instrumentos de especialidad oft†lmica y productos relacionados
422946;Productos de autotransfusi¢n
422947;Equipo de perfusi¢n de coraz¢n abierto y monitores y accesorios y productos relacionados
422948;Endoscopios y accesorios y productos relacionados
422949;Instrumentos endosc¢picos y suministros accesorios y productos relacionados
422950;Equipo endosc¢pico y accesorios y productos relacionados
422951;Equipo quir£rgico y accesorios y productos relacionados
422952;Equipo quir£rgico de energ°a y accesorios y productos relacionados
422953;Suministros y accesorios para cirug°a de coraz¢n abierto y productos relacionados
422954;Suministros quir£rgicos auxiliares
422955;Implantes quir£rgico y ensanchadores y extensores y alambres quir£rgicos y productos relacionados
422956;Productos y accesorios de drenaje de fluido cerebroespinal
422958;Sistemas y accesorios de termo - ablaci¢n quir£rgica
422959;Stents quir£rgicos
422960;Implantes cardiovasculares
422961;Implantes neuroquir£rgicos
422962;Equipo y accesorios de rob¢tica quir£rgica y productos relacionados
423015;Ayudas para formaci¢n mÇdica
423115;Vendas y vendajes y productos relacionados
423116;Agentes hemoest†ticos t¢picos ex¢genos
423117;Cintas adhesivas mÇdicas y quir£rgicas y productos relacionados para el uso en especialidades
423119;Drenajes mÇdicos de incisi¢n y bolsas de drenaje y dep¢sitos y productos relacionados
423120;Cierre de tejidos mÇdicos y productos relacionados
423121;Suministros de ostom°a y productos no quir£rgicos de drenaje de heridas
423122;Sutura y productos relacionados
423123;Productos para limpiar la herida y desbridamiento
423124;Productos para la curaci¢n de heridas
423125;Dispositivos de sujeci¢n de heridas, y accesorios y suministros
423126;Productos de terapia de presi¢n negativa para heridas
423127;Productos de terapia de ox°geno para heridas t¢picas
423215;Implantes de trauma ortopÇdico
423216;Implantes espinales
423217;Implantes de cadera
423218;Implantes de rodilla
423219;Implantes de hombro
423220;Implantes ortopÇdicos de articulaciones distales
423221;Implantes ortopÇdicos de prueba
423222;Productos para la fijaci¢n de tejidos blandos
431915;Dispositivos de comunicaci¢n personal
431916;Partes o accesorios de dispositivos de comunicaci¢n personal
432014;Tarjetas del sistema
432015;M¢dulos o interfaces de procesadores de tablero (board) del sistema
432016;Componentes del chasis
432018;Dispositivos de almacenamiento
432019;Accesorios de dispositivos de almacenamiento
432020;Dispositivos de almacenamiento extra°bles
432021;Accesorios de dispositivos de almacenamiento extra°bles
432022;Subconjuntos para dispositivos electr¢nicos
432115;Computadores
432116;Accesorios de computador
432117;Dispositivos inform†ticos de entrada de datos
432118;Accesorios de dispositivos de entrada de datos de computador
432119;Monitores y pantallas de computador
432120;Accesorios de pantallas de computador
432121;Impresoras de computador
432122;Sistemas de manejo de almacenamiento de datos de computador
432215;Sistemas de gesti¢n de llamadas o accesorios
432216;Componentes y equipo de acceso de abonado de l°nea digital (DSL) y accesorios
432217;Equipo fijo de red y componentes
432218;Dispositivos de red ¢ptica
432225;Equipo de seguridad de red
432226;Equipo de servicio de red
432227;Equipo telegr†fico
432228;Equipo de telefon°a
432229;Accesorios de equipo de telefon°a
432230;Equipo de teletipo
432231;Componentes y equipo de infraestructura de redes m¢viles y digitales
432232;Plataformas de mensajer°a por m¢vil
432233;Dispositivos y equipos para instalaci¢n de conectividad de redes y Datacom
432315;Software funcional espec°fico de la empresa
432316;Software de planificaci¢n de recursos empresariales (ERP) y contabilidad financiera
432320;Software de entretenimiento o juegos de computador
432321;Software de edici¢n y creaci¢n de contenidos
432322;Software de gesti¢n de contenidos
432323;Software de consultas y gesti¢n de datos
432324;Programas de desarrollo
432325;Software educativo o de referencia
432326;Software espec°fico para la industria
432327;Software de aplicaciones de red
432328;Software de administraci¢n de redes
432329;Software para trabajo en redes
432330;Software de entorno operativo
432332;Software de seguridad y protecci¢n
432334;Software de controladores de dispositivos y utilidades
432335;Software de intercambio de informaci¢n
432336;Software de equipo elÇctrico
432337;Software de administraci¢n de sistemas
441015;M†quinas de duplicaci¢n
441016;M†quinas para procesamiento de papel y accesorios
441017;Accesorios para impresoras, fotocopiadoras y aparatos de fax
441018;M†quinas calculadoras y accesorios
441019;M†quinas para endosar y escribir cheques
441020;Suministros para plastificado
441021;M†quinas de correo
441022;Accesorios para esc†neres
441023;Empaquetadoras
441024;Etiquetadoras
441025;M†quinas clasificadoras
441026;M†quinas de escribir y accesorios
441028;M†quinas encuadernadoras y plastificadoras
441029;Accesorios de m†quinas de oficina
441030;Fusores y Accesorios
441031;Suministros para impresora, fax y fotocopiadora
441032;M†quinas y accesorios de registrar la hora para la oficina
441035;Suministros de m†quinas de encuadernar
441036;Equipo de eliminaci¢n de casetes y accesorios
441115;Agendas y accesorios
441116;Suministros para el manejo de efectivo
441118;Suministros de dibujo
441119;Tableros
441120;Sistemas de planificaci¢n
441215;Suministros de correo
441216;Suministros de escritorio
441217;Instrumentos de escritura
441218;Medios de correcci¢n
441219;Repuestos de tinta y minas de l†pices
441220;Carpetas de archivo, carpetas y separadores
441221;Suministros de sujeci¢n
451015;Maquinaria y equipo de imprenta
451016;Accesorios para m†quinas de imprenta
451017;Accesorios de imprenta
451018;Equipo y accesorios para el cosido y encuadernaci¢n de libros 
451019;Equipo y accesorios de laboratorio de imprenta
451020;M†quinas y accesorios de composici¢n
451115;Atriles, sistemas de sonido y accesorios
451116;Proyectores y suministros
451117;Equipo de composici¢n y presentaci¢n de sonido, hardware y controladores
451118;Equipo de presentaci¢n de v°deo y de mezcla de v°deo y sonido, hardware y controladores
451119;Equipos, hardware y controladores para sistemas de teleconferencia y videoconferencia
451120;Equipo y suministros de microfilm
451215;C†maras
451216;Accesorios para c†maras
451217;Equipo de procesamiento fotogr†fico
451218;Equipo y suministros de producci¢n de microfilmes
451315;Pel°cula para c†mara fotogr†fica
451316;Medios cinematogr†ficos
451317;Almacenamiento para soportes audiovisuales
451415;Productos qu°micos para elaboraci¢n fotogr†fica
451416;Suministros de cuarto oscuro
461015;Armas de fuego
461016;Munici¢n
461017;Sistemas de manipulaci¢n de munici¢n
461018;Accesorios de armas y municiones
461115;Bombas y granadas
461116;Sistemas de armas
461117;Sensores de rayos infrarrojos (IR)
461118;Armas Navales
461215;Misiles teledirigidos
461216;Subsistemas de misiles
461315;Veh°culos de cohetes de lanzamiento
461316;Propulsores
461415;Lanzadores de misiles y cohetes
461515;Equipo de control de masas
461516;Equipo de seguridad y control
461517;Equipo forense y accesorios y suministros
461518;Equipo y accesorios y suministros de control de explosivos
461519;Equipo y accesorios y suministros para el control qu°mico biol¢gico
461615;Control de tr†fico
461616;Seguridad del Agua
461617;Equipo y accesorios de rescate
461715;Cerraduras, elementos de seguridad y accesorios
461716;Equipo de vigilancia y detecci¢n
461815;Ropa de seguridad
461816;Calzado de protecci¢n
461817;Protectores de cara y cabeza
461818;Protecci¢n y accesorios para la visi¢n
461819;Protectores auditivos
461820;Protecci¢n de la respiraci¢n
461821;Equipo y suministros antiest†ticos
461822;Equipo de apoyo ergon¢mico
461823;Protecci¢n anti ca°da y equipo de rescate
461824;Equipo de limpieza de seguridad y materiales de descontaminaci¢n
461825;Armas o dispositivos de seguridad personal
461915;Prevenci¢n contra incendios
461916;Equipo contra incendios
462010;Equipo de entrenamiento en seguridad p£blica
462011;Equipo de entrenamiento de armas peque§as
471015;Equipo para el tratamiento y suministro de agua
471016;Consumibles para el tratamiento de agua
471115;Equipo de lavado y secado
471116;Equipo de planchado
471117;Equipo de limpieza en seco
471215;Carritos y accesorios para limpieza
471216;M†quinas y accesorios para pisos
471217;Envases y accesorios para residuos
471218;Equipo de limpieza
471219;Accesorios de equipo de limpieza
471315;Trapos y pa§os de limpieza
471316;Escobas, traperos, cepillos y accesorios
471317;Suministros para aseos
471318;Soluciones de limpieza y desinfecci¢n
471319;Absorbentes
471321;Kits de limpieza
481015;Equipo para cocinar o calentar
481016;Equipos para preparado de alimentos
481017;Distribuidores autom†ticos de comida y bebida
481018;Menaje y utensilios de cocina
481019;Tazas para servicio de mesa
481020;Mobiliario de restaurantes
481021;Suministros y equipo de manipulaci¢n y almacenamiento
481110;M†quinas expendedoras de l°quidos
481111;M†quinas expendedoras de piezas/unidades
481112;M†quinas expendedoras de alimentos mandados hacer
481113;M†quinas expendedoras servicios y boletas
481114;M†quinas expendedoras de dinero efectivo
481211;M†quinas de Juego operadas con monedas
481212;Mesas de Juego y Juegos
481213;Gesti¢n de Juego y sistemas de apuestas en red
481315;Productos de entierro o tumbas
491016;Coleccionables
491017;Premios
491215;Equipos para camping y exteriores
491216;Muebles de camping
491315;Aparejos de pesca
491316;Productos de cacer°a
491415;Escafandras aut¢nomas y tubos de respiraci¢n
491416;Equipos y accesorios para windsurf y nataci¢n
491515;Equipos de esqu° y snowboard
491516;Equipos de patinaje y hockey sobre hielo
491615;Equipos para deportes de campo
491616;Equipos para deportes de raqueta y pista
491617;Equipos para deportes de pista
491715;Equipos de gimnasia
491716;Equipos de boxeo
491815;Equipos y juegos de mesa
491816;Equipo y juegos de tiro al blanco
492015;Equipo de entrenamiento para aer¢bicos
492016;Equipo de entrenamiento de pesas y resistencia
492116;Equipo de golf
492117;Equipo de bolos y accesorios y suministros
492118;Equipo de clase de educaci¢n f°sica
492215;Accesorios para deporte
492415;Equipo de parques infantiles
492416;Equipo de recreo
492417;Equipo y suministros de piscina y spa
492418;Equipos de sauna
501017;Frutos secos
501115;Carne y aves de corral
501120;Carnes procesadas y preparadas
501215;Pescado
501216;Marisco fresco
501217;Invertebrados acu†ticos
501218;Plantas acu†ticas
501219;Pescados y mariscos preservados en sal
501316;Huevos y sustitutos
501317;Productos de leche y mantequilla
501318;Queso
501515;Grasas y aceites vegetales comestibles
501516;Grasas y aceites animales comestibles
501615;Chocolates, az£cares, edulcorantes productos
501618;Productos de confiter°a
501715;Hierbas y especias y extractos
501717;Vinagres y vinos de cocinar
501718;Salsas y condimentos y productos para untar
501719;Salmuera y salsa y aceitunas
501720;Productos de fr°jol de soya fermentados
501817;Suministros y mezclas para hornear
501819;Pan y galletas y pastelitos dulces
501820;Tartas y empanadas y pastas
501915;Sopas y estofados
501921;Pasabocas y snacks
501923;Postres y decoraciones de postres
501924;Mermeladas y gelatinas y pastas de untar de nuez y dulce y conservas de fruta
501925;S†ndwiches y panecillos con relleno
501926;Acompa§amientos preparados
501927;Platos combinados empaquetados
501928;Empanadas y quiches y pasteles
501929;Pasta o tallarines natural
501930;Bebidas y Comidas Infantiles
501931;Materiales y mezclas instant†neas
501932;Ensaladas preparadas
502017;CafÇ y tÇ
502022;Bebidas alcoh¢licas
502023;Bebidas no alcoh¢licas
502024;Jugos o concentrados de c°tricos frescos
502025;Jugos o concentrados de bayas frescas
502026;Jugos o concentrados de especies con pepitas frescas
502027;Jugos o concentrados de especies con una semilla grande frescas
502028;Jugos o concentrados de especies tropicales frescas
502030;Jugos o concentrados de melones frescos
502115;Tabaco y substitutos
502116;Productos, suministros y accesorios para tabaco
502210;Legumbres
502211;Cereales
502212;Cereales procesados
502213;Harina y productos de molinos
503015;Manzanas
503016;Albaricoques
503017;Bananos
503018;Barberries
503019;Gayubas
503020;Moras
503021;Ar†ndanos de mirto
503022;Agr†s
503023;Fruta del pan
503024;Chirimoyas
503025;Cerezas
503026;Citrones
503027;Ar†ndanos
503028;pasas de Corinto
503029;D†tiles
503030;Pitahayas
503031;Brevas
503032;Grosellas
503033;Toronjas
503034;Uvas de mesa
503035;Uvas pasas
503036;Uvas para vino
503037;Guayabas
503038;Ar†ndanos Huckleberry
503039;Kiwis
503040;Naranjos Chinos (kumquats)
503041;Limones
503042;Limas
503043;N°speros
503044;Mandarinas
503045;Mangos
503046;Melones
503047;Mora mulberry
503048;Mirtos
503049;Nectarinas
503050;Naranjas
503051;Papayas
503052;Maracuy†s
503053;Duraznos
503054;Peras
503055;Caquis
503056;Pi§as
503057;Ciruelos Damascos
503058;Ciruelas
503059;Granadas
503060;Pomelos
503061;Membrillos
503062;Frambuesas
503063;Ruibarbos
503064;Escaramujos
503065;Sapotes
503066;Bayas saskatoon
503067;Fresas
503068;Manzanas dulces
503069;Tamarillos
503070;Frutas Nominant
503071;Aronias
503072;Aceitunas
503075;Subproductos de frutas frescas
503115;Manzanas org†nicas
503116;Albaricoques org†nicos
503117;Bananos org†nicos
503118;Barberries org†nicos
503119;Gayubas org†nicas
503120;Moras org†nicas
503121;Ar†ndanos de mirto org†nicos
503122;Agr†s org†nicas
503123;Frutas del pan org†nicas
503124;Chirimoyas org†nicas
503125;Cerezas org†nicas
503126;Citrones org†nicos
503127;Ar†ndanos org†nicos
503128;pasas de Corinto org†nicas
503129;D†tiles org†nicos
503130;Pitahayas org†nicas
503131;Brevas org†nicas
503132;Grosellas org†nicas
503133;Toronjas org†nicas
503134;Uvas de mesa org†nicas
503135;Uvas pasas org†nicas
503136;Uvas para vino org†nicas
503137;Guayabas org†nicas
503138;Ar†ndanos Huckleberry org†nicos
503139;Kiwis org†nicos
503140;Naranjos Chinos (kumquats) org†nicos
503141;Limones org†nicos
503142;Limas org†nicas
503143;N°speros org†nicos
503144;Mandarinas org†nicas
503145;Mangos org†nicos
503146;Melones org†nicos
503147;Moras mulberry org†nicas
503148;Mirtos org†nicos
503149;Nectarinas org†nicos
503150;Naranjas org†nicas
503151;Papayas org†nicas
503152;Maracuy†s org†nicas
503153;Duraznos org†nicos
503154;Peras org†nicas
503155;Caquis org†nicos
503156;Pi§as org†nicas
503157;Ciruelos Damascos org†nicos
503158;Ciruelas org†nicas
503159;Granadas org†nicas
503160;Pomelos org†nicos
503161;Membrillos org†nicos
503162;Frambuesas org†nicas
503163;Ruibarbos org†nicos
503164;Escaramujos org†nicos
503165;Sapotes org†nicos
503166;Bayas saskatoon org†nicas
503167;Fresas org†nicas
503168;Manzanas dulces org†nicas
503169;Tamarillos org†nicos
503170;Frutas Nominant org†nicas
503171;Aronias org†nicas
503172;Aceitunas org†nicas
503215;Manzanas secas
503216;Albaricoques secos
503217;Bananos secos
503218;Barberries secos
503219;Gayubas secas
503220;Moras secas
503221;Ar†ndanos de mirto secos
503222;Agr†s secas
503223;Frutas del pan secas
503224;Chirimoyas secas
503225;Cerezas secas
503226;Citrones secos
503227;Ar†ndanos secos
503228;pasas de Corinto secas
503229;D†tiles secos
503230;Pitahayas secas
503231;Brevas secas
503232;Grosellas secas
503233;Toronjas secas
503234;Uvas de mesa secas
503235;Uvas pasas secas
503236;Uvas para vino secas
503237;Guayabas secas
503238;Ar†ndanos Huckleberry secos
503239;Kiwis secos
503240;Naranjos Chinos (kumquats) secos
503241;Limones secos
503242;Limas secas
503243;N°speros secos
503244;Mandarinas secas
503245;Mangos secos
503246;Melones secos
503247;Moras mulberry secas
503248;Mirtos secos
503249;Nectarinas secos
503250;Naranjas secas
503251;Papayas secas
503252;Maracuy†s secas
503253;Duraznos secos
503254;Peras secas
503255;Caquis secos
503256;Pi§as secas
503257;Ciruelos Damascos secos
503258;Ciruelas secas
503259;Granadas secas
503260;Pomelos secos
503261;Membrillos secos
503262;Frambuesas secas
503263;Ruibarbos secos
503264;Escaramujos secos
503265;Sapotes secos
503266;Bayas saskatoon secas
503267;Fresas secas
503268;Manzanas dulces secas
503269;Tamarillos secos
503270;Frutas Nominant secas
503271;Aronias secas
503272;Aceitunas secas
503315;Manzanas org†nicas secas
503316;Albaricoques org†nicos secos
503317;Bananos org†nicos secos
503318;Barberries org†nicos secos
503319;Gayubas org†nicas secas
503320;Moras org†nicas secas
503321;Ar†ndanos de mirto org†nicos secos
503322;Agr†s org†nicas secas
503323;Frutas del pan org†nicas secas
503324;Chirimoyas org†nicas secas
503325;Cerezas org†nicas secas
503326;Citrones org†nicos secos
503327;Ar†ndanos org†nicos secos
503328;pasas de Corinto org†nicas secas
503329;D†tiles org†nicos secos
503330;Pitahayas org†nicas secas
503331;Brevas org†nicas secas
503332;Grosellas org†nicas secas
503333;Toronjas org†nicas secas
503334;Uvas de mesa org†nicas secas
503335;Uvas pasas org†nicas secas
503336;Uvas para vino org†nicas secas
503337;Guayabas org†nicas secas
503338;Ar†ndanos Huckleberry org†nicos secos
503339;Kiwis org†nicos secos
503340;Naranjos Chinos (kumquats) org†nicos secos
503341;Limones org†nicos secos
503342;Limas org†nicas secas
503343;N°speros org†nicos secos
503344;Mandarinas org†nicas secas
503345;Mangos org†nicos secos
503346;Melones org†nicos secos
503347;Moras mulberry org†nicas secas
503348;Mirtos org†nicos secos
503349;Nectarinas org†nicos secos
503350;Naranjas org†nicas secas
503351;Papayas org†nicas secas
503352;Maracuy†s org†nicas secas
503353;Duraznos org†nicos secos
503354;Peras org†nicas secas
503355;Caquis org†nicos secos
503356;Pi§as org†nicas secas
503357;Ciruelos Damascos org†nicos secos
503358;Ciruelas org†nicas secas
503359;Granadas org†nicas secas
503360;Pomelos org†nicos secos
503361;Membrillos org†nicos secos
503362;Frambuesas org†nicas secas
503363;Ruibarbos org†nicos secos
503364;Escaramujos org†nicos secos
503365;Sapotes org†nicos secos
503366;Bayas saskatoon org†nicas secas
503367;Fresas org†nicas secas
503368;Manzanas dulces org†nicas seca
503369;Tamarillos org†nicos secos
503370;Frutas Nominant org†nicas secas
503371;Aronias org†nicas secas
503372;Aceitunas org†nicas secas
503415;Manzanas congeladas
503416;Albaricoques congelados
503417;Bananos congelados
503418;Barberries congelados
503419;Gayubas congeladas
503420;Moras congeladas
503421;Ar†ndanos de mirto congelados
503422;Agr†s congeladas
503423;Frutas del pan congeladas
503424;Chirimoyas congeladas
503425;Cerezas congeladas
503426;Citrones congelados
503427;Ar†ndanos congelados
503428;pasas de Corinto congeladas
503429;D†tiles congelados
503430;Pitahayas congeladas
503431;Brevas congeladas
503432;Grosellas congeladas
503433;Toronjas congeladas
503434;Uvas de mesa congeladas
503435;Uvas pasas congeladas
503436;Uvas para vino congeladas
503437;Guayabas congeladas
503438;Ar†ndanos Huckleberry congelados
503439;Kiwis congelados
503440;Naranjos Chinos (kumquats) congelados
503441;Limones congelados
503442;Limas congeladas
503443;N°speros congelados
503444;Mandarinas congeladas
503445;Mangos congelados
503446;Melones congelados
503447;Moras mulberry congeladas
503448;Mirtos congelados
503449;Nectarinas congelados
503450;Naranjas congeladas
503451;Papayas congeladas
503452;Maracuy†s congeladas
503453;Duraznos congelados
503454;Peras congeladas
503455;Caquis congelados
503456;Pi§as congeladas
503457;Ciruelos Damascos congelados
503458;Ciruelas congeladas
503459;Granadas congeladas
503460;Pomelos congelados
503461;Membrillos congelados
503462;Frambuesas congeladas
503463;Ruibarbos congelados
503464;Escaramujos congelados
503465;Sapotes congelados
503466;Bayas saskatoon congeladas
503467;Fresas congeladas
503468;Manzanas dulces congeladas
503469;Tamarillos congelados
503470;Frutas Nominant congeladas
503471;Aronias congeladas
503472;Aceitunas congeladas
503515;Manzanas org†nicas congeladas
503516;Albaricoques org†nicos congelados
503517;Bananos org†nicos congelados
503518;Barberries org†nicos congelados
